mach,alpha_deg,protuberance,CD_Power_Off,CD_Power_On,CA_Power_Off,CA_Power_On,CN_Total,CP_Total
1.96,0,1,0.946,0.88,0.946,0.88,0,98.16
1.97,0,0,0.474,0.407,0.474,0.407,0,98.098
1.97,0,0.12,0.532,0.465,0.532,0.465,0,98.098
1.97,0,0.25,0.59,0.523,0.59,0.523,0,98.098
1.97,0,0.37,0.647,0.581,0.647,0.581,0,98.098
1.97,0,0.49,0.705,0.638,0.705,0.638,0,98.098
1.97,0,0.61,0.763,0.696,0.763,0.696,0,98.098
1.97,0,0.74,0.82,0.754,0.82,0.754,0,98.098
1.97,0,0.86,0.878,0.811,0.878,0.811,0,98.098
1.97,0,1,0.945,0.878,0.945,0.878,0,98.098
1.98,0,0,0.472,0.406,0.472,0.406,0,98.036
1.98,0,0.12,0.53,0.463,0.53,0.463,0,98.036
1.98,0,0.25,0.588,0.521,0.588,0.521,0,98.036
1.98,0,0.37,0.646,0.579,0.646,0.579,0,98.036
1.98,0,0.49,0.703,0.637,0.703,0.637,0,98.036
1.98,0,0.61,0.761,0.694,0.761,0.694,0,98.036
1.98,0,0.74,0.819,0.752,0.819,0.752,0,98.036
1.98,0,0.86,0.877,0.81,0.877,0.81,0,98.036
1.98,0,1,0.944,0.877,0.944,0.877,0,98.036
1.99,0,0,0.471,0.404,0.471,0.404,0,97.974
1.99,0,0.12,0.529,0.462,0.529,0.462,0,97.974
1.99,0,0.25,0.586,0.519,0.586,0.519,0,97.974
1.99,0,0.37,0.644,0.577,0.644,0.577,0,97.974
1.99,0,0.49,0.702,0.635,0.702,0.635,0,97.974
1.99,0,0.61,0.76,0.693,0.76,0.693,0,97.974
1.99,0,0.74,0.818,0.751,0.818,0.751,0,97.974
1.99,0,0.86,0.875,0.808,0.875,0.808,0,97.974
1.99,0,1,0.942,0.875,0.942,0.875,0,97.974
2,0,0,0.469,0.402,0.469,0.402,0,97.912
2,0,0.12,0.527,0.46,0.527,0.46,0,97.912
2,0,0.25,0.585,0.518,0.585,0.518,0,97.912
2,0,0.37,0.643,0.576,0.643,0.576,0,97.912
2,0,0.49,0.701,0.633,0.701,0.633,0,97.912
2,0,0.61,0.758,0.691,0.758,0.691,0,97.912
2,0,0.74,0.816,0.749,0.816,0.749,0,97.912
2,0,0.86,0.874,0.807,0.874,0.807,0,97.912
2,0,1,0.941,0.874,0.941,0.874,0,97.912
2.01,0,0,0.468,0.401,0.468,0.401,0,97.85
2.01,0,0.12,0.526,0.459,0.526,0.459,0,97.85
2.01,0,0.25,0.584,0.516,0.584,0.516,0,97.85
2.01,0,0.37,0.642,0.574,0.642,0.574,0,97.85
2.01,0,0.49,0.699,0.632,0.699,0.632,0,97.85
2.01,0,0.61,0.757,0.69,0.757,0.69,0,97.85
2.01,0,0.74,0.815,0.748,0.815,0.748,0,97.85
2.01,0,0.86,0.873,0.805,0.873,0.805,0,97.85
2.01,0,1,0.94,0.873,0.94,0.873,0,97.85
2.02,0,0,0.467,0.399,0.467,0.399,0,97.787
2.02,0,0.12,0.525,0.457,0.525,0.457,0,97.787
2.02,0,0.25,0.582,0.515,0.582,0.515,0,97.787
2.02,0,0.37,0.64,0.573,0.64,0.573,0,97.787
2.02,0,0.49,0.698,0.631,0.698,0.631,0,97.787
2.02,0,0.61,0.756,0.688,0.756,0.688,0,97.787
2.02,0,0.74,0.814,0.746,0.814,0.746,0,97.787
2.02,0,0.86,0.872,0.804,0.872,0.804,0,97.787
2.02,0,1,0.939,0.871,0.939,0.871,0,97.787
2.03,0,0,0.465,0.398,0.465,0.398,0,97.725
2.03,0,0.12,0.523,0.456,0.523,0.456,0,97.725
2.03,0,0.25,0.581,0.514,0.581,0.514,0,97.725
2.03,0,0.37,0.639,0.571,0.639,0.571,0,97.725
2.03,0,0.49,0.697,0.629,0.697,0.629,0,97.725
2.03,0,0.61,0.755,0.687,0.755,0.687,0,97.725
2.03,0,0.74,0.813,0.745,0.813,0.745,0,97.725
2.03,0,0.86,0.871,0.803,0.871,0.803,0,97.725
2.03,0,1,0.938,0.87,0.938,0.87,0,97.725
2.04,0,0,0.464,0.396,0.464,0.396,0,97.662
2.04,0,0.12,0.522,0.454,0.522,0.454,0,97.662
2.04,0,0.25,0.58,0.512,0.58,0.512,0,97.662
2.04,0,0.37,0.638,0.57,0.638,0.57,0,97.662
2.04,0,0.49,0.696,0.628,0.696,0.628,0,97.662
2.04,0,0.61,0.754,0.686,0.754,0.686,0,97.662
2.04,0,0.74,0.812,0.744,0.812,0.744,0,97.662
2.04,0,0.86,0.87,0.802,0.87,0.802,0,97.662
2.04,0,1,0.937,0.869,0.937,0.869,0,97.662
2.05,0,0,0.463,0.395,0.463,0.395,0,97.599
2.05,0,0.12,0.521,0.453,0.521,0.453,0,97.599
2.05,0,0.25,0.579,0.511,0.579,0.511,0,97.599
2.05,0,0.37,0.637,0.569,0.637,0.569,0,97.599
2.05,0,0.49,0.695,0.627,0.695,0.627,0,97.599
2.05,0,0.61,0.753,0.685,0.753,0.685,0,97.599
2.05,0,0.74,0.81,0.742,0.81,0.742,0,97.599
2.05,0,0.86,0.868,0.8,0.868,0.8,0,97.599
2.05,0,1,0.936,0.868,0.936,0.868,0,97.599
2.06,0,0,0.462,0.393,0.462,0.393,0,97.536
2.06,0,0.12,0.52,0.451,0.52,0.451,0,97.536
2.06,0,0.25,0.578,0.509,0.578,0.509,0,97.536
2.06,0,0.37,0.636,0.567,0.636,0.567,0,97.536
2.06,0,0.49,0.693,0.625,0.693,0.625,0,97.536
2.06,0,0.61,0.751,0.683,0.751,0.683,0,97.536
2.06,0,0.74,0.809,0.741,0.809,0.741,0,97.536
2.06,0,0.86,0.867,0.799,0.867,0.799,0,97.536
2.06,0,1,0.935,0.866,0.935,0.866,0,97.536
2.07,0,0,0.46,0.392,0.46,0.392,0,97.473
2.07,0,0.12,0.518,0.45,0.518,0.45,0,97.473
2.07,0,0.25,0.576,0.508,0.576,0.508,0,97.473
2.07,0,0.37,0.634,0.566,0.634,0.566,0,97.473
2.07,0,0.49,0.692,0.624,0.692,0.624,0,97.473
2.07,0,0.61,0.75,0.682,0.75,0.682,0,97.473
2.07,0,0.74,0.808,0.74,0.808,0.74,0,97.473
2.07,0,0.86,0.866,0.798,0.866,0.798,0,97.473
2.07,0,1,0.933,0.865,0.933,0.865,0,97.473
2.08,0,0,0.459,0.391,0.459,0.391,0,97.41
2.08,0,0.12,0.517,0.449,0.517,0.449,0,97.41
2.08,0,0.25,0.575,0.507,0.575,0.507,0,97.41
2.08,0,0.37,0.633,0.565,0.633,0.565,0,97.41
2.08,0,0.49,0.691,0.623,0.691,0.623,0,97.41
2.08,0,0.61,0.749,0.681,0.749,0.681,0,97.41
2.08,0,0.74,0.807,0.739,0.807,0.739,0,97.41
2.08,0,0.86,0.865,0.797,0.865,0.797,0,97.41
2.08,0,1,0.932,0.864,0.932,0.864,0,97.41
2.09,0,0,0.458,0.389,0.458,0.389,0,97.347
2.09,0,0.12,0.516,0.447,0.516,0.447,0,97.347
2.09,0,0.25,0.574,0.505,0.574,0.505,0,97.347
2.09,0,0.37,0.632,0.563,0.632,0.563,0,97.347
2.09,0,0.49,0.69,0.621,0.69,0.621,0,97.347
2.09,0,0.61,0.748,0.679,0.748,0.679,0,97.347
2.09,0,0.74,0.806,0.737,0.806,0.737,0,97.347
2.09,0,0.86,0.864,0.795,0.864,0.795,0,97.347
2.09,0,1,0.931,0.863,0.931,0.863,0,97.347
2.1,0,0,0.457,0.388,0.457,0.388,0,97.284
2.1,0,0.12,0.515,0.446,0.515,0.446,0,97.284
2.1,0,0.25,0.573,0.504,0.573,0.504,0,97.284
2.1,0,0.37,0.631,0.562,0.631,0.562,0,97.284
2.1,0,0.49,0.689,0.62,0.689,0.62,0,97.284
2.1,0,0.61,0.747,0.678,0.747,0.678,0,97.284
2.1,0,0.74,0.805,0.736,0.805,0.736,0,97.284
2.1,0,0.86,0.863,0.794,0.863,0.794,0,97.284
2.1,0,1,0.93,0.861,0.93,0.861,0,97.284
2.11,0,0,0.455,0.386,0.455,0.386,0,97.22
2.11,0,0.12,0.514,0.444,0.514,0.444,0,97.22
2.11,0,0.25,0.572,0.503,0.572,0.503,0,97.22
2.11,0,0.37,0.63,0.561,0.63,0.561,0,97.22
2.11,0,0.49,0.688,0.619,0.688,0.619,0,97.22
2.11,0,0.61,0.746,0.677,0.746,0.677,0,97.22
2.11,0,0.74,0.804,0.735,0.804,0.735,0,97.22
2.11,0,0.86,0.862,0.793,0.862,0.793,0,97.22
2.11,0,1,0.929,0.86,0.929,0.86,0,97.22
2.12,0,0,0.454,0.385,0.454,0.385,0,97.16
2.12,0,0.12,0.512,0.443,0.512,0.443,0,97.16
2.12,0,0.25,0.57,0.501,0.57,0.501,0,97.16
2.12,0,0.37,0.628,0.559,0.628,0.559,0,97.16
2.12,0,0.49,0.687,0.617,0.687,0.617,0,97.16
2.12,0,0.61,0.745,0.675,0.745,0.675,0,97.16
2.12,0,0.74,0.803,0.734,0.803,0.734,0,97.16
2.12,0,0.86,0.861,0.792,0.861,0.792,0,97.16
2.12,0,1,0.928,0.859,0.928,0.859,0,97.16
2.13,0,0,0.453,0.383,0.453,0.383,0,97.103
2.13,0,0.12,0.511,0.442,0.511,0.442,0,97.103
2.13,0,0.25,0.569,0.5,0.569,0.5,0,97.103
2.13,0,0.37,0.627,0.558,0.627,0.558,0,97.103
2.13,0,0.49,0.685,0.616,0.685,0.616,0,97.103
2.13,0,0.61,0.743,0.674,0.743,0.674,0,97.103
2.13,0,0.74,0.802,0.732,0.802,0.732,0,97.103
2.13,0,0.86,0.86,0.79,0.86,0.79,0,97.103
2.13,0,1,0.927,0.858,0.927,0.858,0,97.103
2.14,0,0,0.451,0.382,0.451,0.382,0,97.045
2.14,0,0.12,0.51,0.44,0.51,0.44,0,97.045
2.14,0,0.25,0.568,0.498,0.568,0.498,0,97.045
2.14,0,0.37,0.626,0.556,0.626,0.556,0,97.045
2.14,0,0.49,0.684,0.614,0.684,0.614,0,97.045
2.14,0,0.61,0.742,0.673,0.742,0.673,0,97.045
2.14,0,0.74,0.8,0.731,0.8,0.731,0,97.045
2.14,0,0.86,0.858,0.789,0.858,0.789,0,97.045
2.14,0,1,0.926,0.856,0.926,0.856,0,97.045
2.15,0,0,0.45,0.38,0.45,0.38,0,96.986
2.15,0,0.12,0.508,0.439,0.508,0.439,0,96.986
2.15,0,0.25,0.566,0.497,0.566,0.497,0,96.986
2.15,0,0.37,0.625,0.555,0.625,0.555,0,96.986
2.15,0,0.49,0.683,0.613,0.683,0.613,0,96.986
2.15,0,0.61,0.741,0.671,0.741,0.671,0,96.986
2.15,0,0.74,0.799,0.729,0.799,0.729,0,96.986
2.15,0,0.86,0.857,0.787,0.857,0.787,0,96.986
2.15,0,1,0.925,0.855,0.925,0.855,0,96.986
2.16,0,0,0.449,0.379,0.449,0.379,0,96.926
2.16,0,0.12,0.507,0.437,0.507,0.437,0,96.926
2.16,0,0.25,0.565,0.495,0.565,0.495,0,96.926
2.16,0,0.37,0.623,0.553,0.623,0.553,0,96.926
2.16,0,0.49,0.682,0.612,0.682,0.612,0,96.926
2.16,0,0.61,0.74,0.67,0.74,0.67,0,96.926
2.16,0,0.74,0.798,0.728,0.798,0.728,0,96.926
2.16,0,0.86,0.856,0.786,0.856,0.786,0,96.926
2.16,0,1,0.923,0.854,0.923,0.854,0,96.926
2.17,0,0,0.447,0.377,0.447,0.377,0,96.865
2.17,0,0.12,0.506,0.436,0.506,0.436,0,96.865
2.17,0,0.25,0.564,0.494,0.564,0.494,0,96.865
2.17,0,0.37,0.622,0.552,0.622,0.552,0,96.865
2.17,0,0.49,0.68,0.61,0.68,0.61,0,96.865
2.17,0,0.61,0.738,0.668,0.738,0.668,0,96.865
2.17,0,0.74,0.797,0.727,0.797,0.727,0,96.865
2.17,0,0.86,0.855,0.785,0.855,0.785,0,96.865
2.17,0,1,0.922,0.852,0.922,0.852,0,96.865
2.18,0,0,0.446,0.376,0.446,0.376,0,96.802
2.18,0,0.12,0.504,0.434,0.504,0.434,0,96.802
2.18,0,0.25,0.563,0.492,0.563,0.492,0,96.802
2.18,0,0.37,0.621,0.551,0.621,0.551,0,96.802
2.18,0,0.49,0.679,0.609,0.679,0.609,0,96.802
2.18,0,0.61,0.737,0.667,0.737,0.667,0,96.802
2.18,0,0.74,0.795,0.725,0.795,0.725,0,96.802
2.18,0,0.86,0.854,0.783,0.854,0.783,0,96.802
2.18,0,1,0.921,0.851,0.921,0.851,0,96.802
2.19,0,0,0.445,0.374,0.445,0.374,0,96.739
2.19,0,0.12,0.503,0.433,0.503,0.433,0,96.739
2.19,0,0.25,0.561,0.491,0.561,0.491,0,96.739
2.19,0,0.37,0.62,0.549,0.62,0.549,0,96.739
2.19,0,0.49,0.678,0.607,0.678,0.607,0,96.739
2.19,0,0.61,0.736,0.666,0.736,0.666,0,96.739
2.19,0,0.74,0.794,0.724,0.794,0.724,0,96.739
2.19,0,0.86,0.852,0.782,0.852,0.782,0,96.739
2.19,0,1,0.92,0.85,0.92,0.85,0,96.739
2.2,0,0,0.443,0.373,0.443,0.373,0,96.675
2.2,0,0.12,0.502,0.431,0.502,0.431,0,96.675
2.2,0,0.25,0.56,0.489,0.56,0.489,0,96.675
2.2,0,0.37,0.618,0.548,0.618,0.548,0,96.675
2.2,0,0.49,0.677,0.606,0.677,0.606,0,96.675
2.2,0,0.61,0.735,0.664,0.735,0.664,0,96.675
2.2,0,0.74,0.793,0.722,0.793,0.722,0,96.675
2.2,0,0.86,0.851,0.781,0.851,0.781,0,96.675
2.2,0,1,0.919,0.848,0.919,0.848,0,96.675
2.21,0,0,0.442,0.371,0.442,0.371,0,96.61
2.21,0,0.12,0.5,0.43,0.5,0.43,0,96.61
2.21,0,0.25,0.559,0.488,0.559,0.488,0,96.61
2.21,0,0.37,0.617,0.546,0.617,0.546,0,96.61
2.21,0,0.49,0.675,0.605,0.675,0.605,0,96.61
2.21,0,0.61,0.734,0.663,0.734,0.663,0,96.61
2.21,0,0.74,0.792,0.721,0.792,0.721,0,96.61
2.21,0,0.86,0.85,0.779,0.85,0.779,0,96.61
2.21,0,1,0.918,0.847,0.918,0.847,0,96.61
2.22,0,0,0.441,0.37,0.441,0.37,0,96.544
2.22,0,0.12,0.499,0.428,0.499,0.428,0,96.544
2.22,0,0.25,0.557,0.487,0.557,0.487,0,96.544
2.22,0,0.37,0.616,0.545,0.616,0.545,0,96.544
2.22,0,0.49,0.674,0.603,0.674,0.603,0,96.544
2.22,0,0.61,0.732,0.661,0.732,0.661,0,96.544
2.22,0,0.74,0.791,0.72,0.791,0.72,0,96.544
2.22,0,0.86,0.849,0.778,0.849,0.778,0,96.544
2.22,0,1,0.917,0.846,0.917,0.846,0,96.544
2.23,0,0,0.44,0.368,0.44,0.368,0,96.477
2.23,0,0.12,0.498,0.427,0.498,0.427,0,96.477
2.23,0,0.25,0.556,0.485,0.556,0.485,0,96.477
2.23,0,0.37,0.615,0.543,0.615,0.543,0,96.477
2.23,0,0.49,0.673,0.602,0.673,0.602,0,96.477
2.23,0,0.61,0.731,0.66,0.731,0.66,0,96.477
2.23,0,0.74,0.789,0.718,0.789,0.718,0,96.477
2.23,0,0.86,0.848,0.777,0.848,0.777,0,96.477
2.23,0,1,0.915,0.844,0.915,0.844,0,96.477
2.24,0,0,0.438,0.367,0.438,0.367,0,96.41
2.24,0,0.12,0.497,0.425,0.497,0.425,0,96.41
2.24,0,0.25,0.555,0.484,0.555,0.484,0,96.41
2.24,0,0.37,0.613,0.542,0.613,0.542,0,96.41
2.24,0,0.49,0.672,0.6,0.672,0.6,0,96.41
2.24,0,0.61,0.73,0.659,0.73,0.659,0,96.41
2.24,0,0.74,0.788,0.717,0.788,0.717,0,96.41
2.24,0,0.86,0.847,0.775,0.847,0.775,0,96.41
2.24,0,1,0.914,0.843,0.914,0.843,0,96.41
2.25,0,0,0.437,0.366,0.437,0.366,0,96.342
2.25,0,0.12,0.495,0.424,0.495,0.424,0,96.342
2.25,0,0.25,0.554,0.482,0.554,0.482,0,96.342
2.25,0,0.37,0.612,0.541,0.612,0.541,0,96.342
2.25,0,0.49,0.67,0.599,0.67,0.599,0,96.342
2.25,0,0.61,0.729,0.657,0.729,0.657,0,96.342
2.25,0,0.74,0.787,0.716,0.787,0.716,0,96.342
2.25,0,0.86,0.845,0.774,0.845,0.774,0,96.342
2.25,0,1,0.913,0.842,0.913,0.842,0,96.342
2.26,0,0,0.436,0.364,0.436,0.364,0,96.273
2.26,0,0.12,0.494,0.422,0.494,0.422,0,96.273
2.26,0,0.25,0.552,0.481,0.552,0.481,0,96.273
2.26,0,0.37,0.611,0.539,0.611,0.539,0,96.273
2.26,0,0.49,0.669,0.598,0.669,0.598,0,96.273
2.26,0,0.61,0.728,0.656,0.728,0.656,0,96.273
2.26,0,0.74,0.786,0.714,0.786,0.714,0,96.273
2.26,0,0.86,0.844,0.773,0.844,0.773,0,96.273
2.26,0,1,0.912,0.84,0.912,0.84,0,96.273
2.27,0,0,0.434,0.363,0.434,0.363,0,96.203
2.27,0,0.12,0.493,0.421,0.493,0.421,0,96.203
2.27,0,0.25,0.551,0.479,0.551,0.479,0,96.203
2.27,0,0.37,0.61,0.538,0.61,0.538,0,96.203
2.27,0,0.49,0.668,0.596,0.668,0.596,0,96.203
2.27,0,0.61,0.726,0.655,0.726,0.655,0,96.203
2.27,0,0.74,0.785,0.713,0.785,0.713,0,96.203
2.27,0,0.86,0.843,0.771,0.843,0.771,0,96.203
2.27,0,1,0.911,0.839,0.911,0.839,0,96.203
2.28,0,0,0.433,0.361,0.433,0.361,0,96.133
2.28,0,0.12,0.492,0.42,0.492,0.42,0,96.133
2.28,0,0.25,0.55,0.478,0.55,0.478,0,96.133
2.28,0,0.37,0.608,0.536,0.608,0.536,0,96.133
2.28,0,0.49,0.667,0.595,0.667,0.595,0,96.133
2.28,0,0.61,0.725,0.653,0.725,0.653,0,96.133
2.28,0,0.74,0.784,0.712,0.784,0.712,0,96.133
2.28,0,0.86,0.842,0.77,0.842,0.77,0,96.133
2.28,0,1,0.91,0.838,0.91,0.838,0,96.133
2.29,0,0,0.432,0.36,0.432,0.36,0,96.062
2.29,0,0.12,0.49,0.418,0.49,0.418,0,96.062
2.29,0,0.25,0.549,0.477,0.549,0.477,0,96.062
2.29,0,0.37,0.607,0.535,0.607,0.535,0,96.062
2.29,0,0.49,0.666,0.593,0.666,0.593,0,96.062
2.29,0,0.61,0.724,0.652,0.724,0.652,0,96.062
2.29,0,0.74,0.782,0.71,0.782,0.71,0,96.062
2.29,0,0.86,0.841,0.769,0.841,0.769,0,96.062
2.29,0,1,0.909,0.836,0.909,0.836,0,96.062
2.3,0,0,0.431,0.358,0.431,0.358,0,95.99
2.3,0,0.12,0.489,0.417,0.489,0.417,0,95.99
2.3,0,0.25,0.548,0.475,0.548,0.475,0,95.99
2.3,0,0.37,0.606,0.534,0.606,0.534,0,95.99
2.3,0,0.49,0.664,0.592,0.664,0.592,0,95.99
2.3,0,0.61,0.723,0.651,0.723,0.651,0,95.99
2.3,0,0.74,0.781,0.709,0.781,0.709,0,95.99
2.3,0,0.86,0.84,0.767,0.84,0.767,0,95.99
2.3,0,1,0.908,0.835,0.908,0.835,0,95.99
2.31,0,0,0.429,0.357,0.429,0.357,0,95.918
2.31,0,0.12,0.488,0.415,0.488,0.415,0,95.918
2.31,0,0.25,0.546,0.474,0.546,0.474,0,95.918
2.31,0,0.37,0.605,0.532,0.605,0.532,0,95.918
2.31,0,0.49,0.663,0.591,0.663,0.591,0,95.918
2.31,0,0.61,0.722,0.649,0.722,0.649,0,95.918
2.31,0,0.74,0.78,0.708,0.78,0.708,0,95.918
2.31,0,0.86,0.839,0.766,0.839,0.766,0,95.918
2.31,0,1,0.906,0.834,0.906,0.834,0,95.918
2.32,0,0,0.428,0.356,0.428,0.356,0,95.846
2.32,0,0.12,0.487,0.414,0.487,0.414,0,95.846
2.32,0,0.25,0.545,0.472,0.545,0.472,0,95.846
2.32,0,0.37,0.604,0.531,0.604,0.531,0,95.846
2.32,0,0.49,0.662,0.589,0.662,0.589,0,95.846
2.32,0,0.61,0.721,0.648,0.721,0.648,0,95.846
2.32,0,0.74,0.779,0.706,0.779,0.706,0,95.846
2.32,0,0.86,0.838,0.765,0.838,0.765,0,95.846
2.32,0,1,0.905,0.833,0.905,0.833,0,95.846
2.33,0,0,0.427,0.354,0.427,0.354,0,95.773
2.33,0,0.12,0.485,0.413,0.485,0.413,0,95.773
2.33,0,0.25,0.544,0.471,0.544,0.471,0,95.773
2.33,0,0.37,0.602,0.53,0.602,0.53,0,95.773
2.33,0,0.49,0.661,0.588,0.661,0.588,0,95.773
2.33,0,0.61,0.719,0.647,0.719,0.647,0,95.773
2.33,0,0.74,0.778,0.705,0.778,0.705,0,95.773
2.33,0,0.86,0.836,0.764,0.836,0.764,0,95.773
2.33,0,1,0.904,0.831,0.904,0.831,0,95.773
2.34,0,0,0.426,0.353,0.426,0.353,0,95.699
2.34,0,0.12,0.484,0.411,0.484,0.411,0,95.699
2.34,0,0.25,0.543,0.47,0.543,0.47,0,95.699
2.34,0,0.37,0.601,0.528,0.601,0.528,0,95.699
2.34,0,0.49,0.66,0.587,0.66,0.587,0,95.699
2.34,0,0.61,0.718,0.645,0.718,0.645,0,95.699
2.34,0,0.74,0.777,0.704,0.777,0.704,0,95.699
2.34,0,0.86,0.835,0.762,0.835,0.762,0,95.699
2.34,0,1,0.903,0.83,0.903,0.83,0,95.699
2.35,0,0,0.425,0.351,0.425,0.351,0,95.625
2.35,0,0.12,0.483,0.41,0.483,0.41,0,95.625
2.35,0,0.25,0.542,0.468,0.542,0.468,0,95.625
2.35,0,0.37,0.6,0.527,0.6,0.527,0,95.625
2.35,0,0.49,0.659,0.585,0.659,0.585,0,95.625
2.35,0,0.61,0.717,0.644,0.717,0.644,0,95.625
2.35,0,0.74,0.776,0.702,0.776,0.702,0,95.625
2.35,0,0.86,0.834,0.761,0.834,0.761,0,95.625
2.35,0,1,0.902,0.829,0.902,0.829,0,95.625
2.36,0,0,0.423,0.35,0.423,0.35,0,95.55
2.36,0,0.12,0.482,0.409,0.482,0.409,0,95.55
2.36,0,0.25,0.54,0.467,0.54,0.467,0,95.55
2.36,0,0.37,0.599,0.526,0.599,0.526,0,95.55
2.36,0,0.49,0.657,0.584,0.657,0.584,0,95.55
2.36,0,0.61,0.716,0.643,0.716,0.643,0,95.55
2.36,0,0.74,0.775,0.701,0.775,0.701,0,95.55
2.36,0,0.86,0.833,0.76,0.833,0.76,0,95.55
2.36,0,1,0.901,0.828,0.901,0.828,0,95.55
2.37,0,0,0.422,0.349,0.422,0.349,0,95.475
2.37,0,0.12,0.481,0.407,0.481,0.407,0,95.475
2.37,0,0.25,0.539,0.466,0.539,0.466,0,95.475
2.37,0,0.37,0.598,0.524,0.598,0.524,0,95.475
2.37,0,0.49,0.656,0.583,0.656,0.583,0,95.475
2.37,0,0.61,0.715,0.641,0.715,0.641,0,95.475
2.37,0,0.74,0.773,0.7,0.773,0.7,0,95.475
2.37,0,0.86,0.832,0.758,0.832,0.758,0,95.475
2.37,0,1,0.9,0.826,0.9,0.826,0,95.475
2.38,0,0,0.421,0.347,0.421,0.347,0,95.399
2.38,0,0.12,0.479,0.406,0.479,0.406,0,95.399
2.38,0,0.25,0.538,0.464,0.538,0.464,0,95.399
2.38,0,0.37,0.597,0.523,0.597,0.523,0,95.399
2.38,0,0.49,0.655,0.581,0.655,0.581,0,95.399
2.38,0,0.61,0.714,0.64,0.714,0.64,0,95.399
2.38,0,0.74,0.772,0.699,0.772,0.699,0,95.399
2.38,0,0.86,0.831,0.757,0.831,0.757,0,95.399
2.38,0,1,0.899,0.825,0.899,0.825,0,95.399
2.39,0,0,0.42,0.346,0.42,0.346,0,95.324
2.39,0,0.12,0.478,0.404,0.478,0.404,0,95.324
2.39,0,0.25,0.537,0.463,0.537,0.463,0,95.324
2.39,0,0.37,0.595,0.522,0.595,0.522,0,95.324
2.39,0,0.49,0.654,0.58,0.654,0.58,0,95.324
2.39,0,0.61,0.713,0.639,0.713,0.639,0,95.324
2.39,0,0.74,0.771,0.697,0.771,0.697,0,95.324
2.39,0,0.86,0.83,0.756,0.83,0.756,0,95.324
2.39,0,1,0.898,0.824,0.898,0.824,0,95.324
2.4,0,0,0.419,0.344,0.419,0.344,0,95.247
2.4,0,0.12,0.477,0.403,0.477,0.403,0,95.247
2.4,0,0.25,0.536,0.462,0.536,0.462,0,95.247
2.4,0,0.37,0.594,0.52,0.594,0.52,0,95.247
2.4,0,0.49,0.653,0.579,0.653,0.579,0,95.247
2.4,0,0.61,0.712,0.637,0.712,0.637,0,95.247
2.4,0,0.74,0.77,0.696,0.77,0.696,0,95.247
2.4,0,0.86,0.829,0.755,0.829,0.755,0,95.247
2.4,0,1,0.897,0.823,0.897,0.823,0,95.247
2.41,0,0,0.417,0.343,0.417,0.343,0,95.17
2.41,0,0.12,0.476,0.402,0.476,0.402,0,95.17
2.41,0,0.25,0.535,0.46,0.535,0.46,0,95.17
2.41,0,0.37,0.593,0.519,0.593,0.519,0,95.17
2.41,0,0.49,0.652,0.578,0.652,0.578,0,95.17
2.41,0,0.61,0.71,0.636,0.71,0.636,0,95.17
2.41,0,0.74,0.769,0.695,0.769,0.695,0,95.17
2.41,0,0.86,0.828,0.753,0.828,0.753,0,95.17
2.41,0,1,0.896,0.821,0.896,0.821,0,95.17
2.42,0,0,0.416,0.342,0.416,0.342,0,95.093
2.42,0,0.12,0.475,0.4,0.475,0.4,0,95.093
2.42,0,0.25,0.533,0.459,0.533,0.459,0,95.093
2.42,0,0.37,0.592,0.518,0.592,0.518,0,95.093
2.42,0,0.49,0.651,0.576,0.651,0.576,0,95.093
2.42,0,0.61,0.709,0.635,0.709,0.635,0,95.093
2.42,0,0.74,0.768,0.694,0.768,0.694,0,95.093
2.42,0,0.86,0.827,0.752,0.827,0.752,0,95.093
2.42,0,1,0.895,0.82,0.895,0.82,0,95.093
2.43,0,0,0.415,0.34,0.415,0.34,0,95.016
2.43,0,0.12,0.474,0.399,0.474,0.399,0,95.016
2.43,0,0.25,0.532,0.458,0.532,0.458,0,95.016
2.43,0,0.37,0.591,0.516,0.591,0.516,0,95.016
2.43,0,0.49,0.65,0.575,0.65,0.575,0,95.016
2.43,0,0.61,0.708,0.634,0.708,0.634,0,95.016
2.43,0,0.74,0.767,0.692,0.767,0.692,0,95.016
2.43,0,0.86,0.825,0.751,0.825,0.751,0,95.016
2.43,0,1,0.893,0.819,0.893,0.819,0,95.016
2.44,0,0,0.414,0.339,0.414,0.339,0,94.938
2.44,0,0.12,0.472,0.398,0.472,0.398,0,94.938
2.44,0,0.25,0.531,0.456,0.531,0.456,0,94.938
2.44,0,0.37,0.59,0.515,0.59,0.515,0,94.938
2.44,0,0.49,0.648,0.574,0.648,0.574,0,94.938
2.44,0,0.61,0.707,0.632,0.707,0.632,0,94.938
2.44,0,0.74,0.766,0.691,0.766,0.691,0,94.938
2.44,0,0.86,0.824,0.75,0.824,0.75,0,94.938
2.44,0,1,0.892,0.818,0.892,0.818,0,94.938
2.45,0,0,0.413,0.338,0.413,0.338,0,94.86
2.45,0,0.12,0.471,0.396,0.471,0.396,0,94.86
2.45,0,0.25,0.53,0.455,0.53,0.455,0,94.86
2.45,0,0.37,0.589,0.514,0.589,0.514,0,94.86
2.45,0,0.49,0.647,0.572,0.647,0.572,0,94.86
2.45,0,0.61,0.706,0.631,0.706,0.631,0,94.86
2.45,0,0.74,0.765,0.69,0.765,0.69,0,94.86
2.45,0,0.86,0.823,0.748,0.823,0.748,0,94.86
2.45,0,1,0.891,0.816,0.891,0.816,0,94.86
